id,guests,rooms,beds,baths,price,booked,available
50009329?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,89,4,117
51669651?check_in=2025-01-21&check_out=2025-01-23,4,1,3,1,143,51,70
953597778867316571?check_in=2025-01-21&check_out=2025-01-23,3,1,1,1,107,26,95
785719589778064360?check_in=2025-01-21&check_out=2025-01-23,6,2,3,2,335,67,54
1256065074505239843?check_in=2025-01-21&check_out=2025-01-23,9,4,5,2,136,N/A,121
823403177266277996?check_in=2025-01-21&check_out=2025-01-23,8,3,5,2,165,65,56
1229330325122071178?check_in=2025-01-21&check_out=2025-01-23,6,3,4,1,84,N/A,121
1151450374030837280?check_in=2025-01-21&check_out=2025-01-23,2,1,1,0,66,4,117
924691042821154469?check_in=2025-01-21&check_out=2025-01-23,8,3,5,2,122,68,53
1255091570816103502?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,70,22,99
696984405841936580?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,220,19,102
1189922835065845668?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,194,16,105
1160298477008110626?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,70,39,82
1222610268582099955?check_in=2025-01-21&check_out=2025-01-23,6,1,4,2,83,N/A,121
20524088?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,107,30,91
1128153604911824723?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,55,12,109
1186883705248249103?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,139,3,118
983600112540867266?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,42,25,96
1101557419562585724?check_in=2025-01-21&check_out=2025-01-23,8,2,4,2,130,N/A,121
800078445340406831?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,58,6,115
51793361?check_in=2025-01-21&check_out=2025-01-23,6,1,4,2,94,6,115
932700146923718568?check_in=2025-01-21&check_out=2025-01-23,6,3,3,2,120,15,106
36563822?check_in=2025-01-21&check_out=2025-01-23,6,2,3,2,127,51,70
1108190346245069544?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,165,51,70
1150633120151536629?check_in=2025-01-21&check_out=2025-01-23,4,1,1,1,143,N/A,121
1136956448342662628?check_in=2025-01-21&check_out=2025-01-23,8,4,4,2,200,93,28
661143983356678428?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,64,1,120
26384585?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,128,N/A,121
41144660?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,245,77,44
950290758192202890?check_in=2025-01-21&check_out=2025-01-23,6,2,2,2,104,2,119
1060148265168678890?check_in=2025-01-21&check_out=2025-01-23,5,3,4,1,120,5,116
33686063?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,123,27,94
1159392110350134233?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,72,3,118
1266223146641278470?check_in=2025-01-21&check_out=2025-01-23,4,1,1,1.5,44,14,107
17876816?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,75,84,37
759490247866444748?check_in=2025-01-21&check_out=2025-01-23,N/A,1,1,1,50,N/A,121
9491621?check_in=2025-01-21&check_out=2025-01-23,4,2,5,2,266,76,45
1137728208602600781?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,129,33,88
1087917191433360777?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,68,23,98
787296847184274576?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,162,4,117
839263475808802869?check_in=2025-01-21&check_out=2025-01-23,8,3,5,2,256,1,120
15813877?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,84,9,112
49230113?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,59,1,120
745781258811185342?check_in=2025-01-21&check_out=2025-01-23,8,2,3,2,97,26,95
963812010344078790?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,137,N/A,121
577658719139181298?check_in=2025-01-21&check_out=2025-01-23,8,2,5,2,96,13,108
53541003?check_in=2025-01-21&check_out=2025-01-23,8,2,4,2.5,114,28,93
790692567902165256?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,65,15,106
811054942188324447?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,129,48,73
723257423759514810?check_in=2025-01-21&check_out=2025-01-23,8,4,5,2,200,4,117
21435592?check_in=2025-01-21&check_out=2025-01-23,4,1,3,1,94,5,116
883180840330508457?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,83,15,106
798047154187666328?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,61,16,105
1140791507585020927?check_in=2025-01-21&check_out=2025-01-23,9,4,5,2,238,48,73
1171323330514351630?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,105,86,35
1079095509116189441?check_in=2025-01-21&check_out=2025-01-23,N/A,0,1,0,45,38,83
1029659429709394936?check_in=2025-01-21&check_out=2025-01-23,N/A,0,1,0,35,31,90
978934476018381656?check_in=2025-01-21&check_out=2025-01-23,5,2,3,1,105,12,109
1070339309858560475?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,99,20,101
1218092848826579392?check_in=2025-01-21&check_out=2025-01-23,3,1,1,1,75,N/A,121
807263261463722938?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,64,31,90
1107259952137069980?check_in=2025-01-21&check_out=2025-01-23,6,2,3,1,135,8,113
31211036?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,60,39,82
42878121?check_in=2025-01-21&check_out=2025-01-23,6,1,3,2,122,11,110
569060331175671149?check_in=2025-01-21&check_out=2025-01-23,8,2,5,2,99,16,105
45100855?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,80,N/A,121
619413463256325216?check_in=2025-01-21&check_out=2025-01-23,2,1,2,1,89,8,113
46063394?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,135,10,111
1227558586575313391?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,124,6,115
1260325880049897035?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,57,7,114
833368635580399700?check_in=2025-01-21&check_out=2025-01-23,6,2,3,2,127,N/A,121
4494636?check_in=2025-01-21&check_out=2025-01-23,N/A,0,1,0,50,N/A,121
1007063263562068688?check_in=2025-01-21&check_out=2025-01-23,4,1,3,1,104,20,101
51429550?check_in=2025-01-21&check_out=2025-01-23,4,3,4,2,169,52,69
898462406519575708?check_in=2025-01-21&check_out=2025-01-23,3,1,1,1,180,45,76
886897291342689398?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,137,N/A,121
936985076409217156?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,95,9,112
974174086265604263?check_in=2025-01-21&check_out=2025-01-23,6,2,1,1,122,23,98
1228888576194774399?check_in=2025-01-21&check_out=2025-01-23,14,6,7,6,185,26,95
870278806686773702?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,56,N/A,121
1117389801159642943?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,65,5,116
37578502?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,110,56,65
937580642119332458?check_in=2025-01-21&check_out=2025-01-23,16+,12,17,11.5,399,93,28
1104766720092809199?check_in=2025-01-21&check_out=2025-01-23,2,1,0,1,80,7,114
1242282093411529818?check_in=2025-01-21&check_out=2025-01-23,8,4,3,2,156,N/A,121
793610087126164455?check_in=2025-01-21&check_out=2025-01-23,6,3,4,1,117,11,110
1168083969072975389?check_in=2025-01-21&check_out=2025-01-23,10,4,5,2,189,65,56
53260952?check_in=2025-01-21&check_out=2025-01-23,7,2,3,2,88,N/A,121
1060082254037823497?check_in=2025-01-21&check_out=2025-01-23,6,3,4,2,159,34,87
782478959543791590?check_in=2025-01-21&check_out=2025-01-23,6,2,3,2,272,44,77
1070995906967700431?check_in=2025-01-21&check_out=2025-01-23,4,2,4,2.5,229,25,96
48328894?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,116,78,43
53572748?check_in=2025-01-21&check_out=2025-01-23,7,2,4,2,109,24,97
42975118?check_in=2025-01-21&check_out=2025-01-23,5,1,3,1,194,42,79
1133230935051740093?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,54,3,118
1089045233300862733?check_in=2025-01-21&check_out=2025-01-23,7,2,4,2,185,72,49
49925179?check_in=2025-01-21&check_out=2025-01-23,6,1,4,2,100,30,91
630328796846189955?check_in=2025-01-21&check_out=2025-01-23,9,4,6,3,131,27,94
671887393079158209?check_in=2025-01-21&check_out=2025-01-23,5,2,3,2,56,78,43
17543082?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,129,12,109
1147854157004027650?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,127,16,105
1143025481515494497?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,105,55,66
948503731482971170?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,53,N/A,121
5678769?check_in=2025-01-21&check_out=2025-01-23,2,1,2,1,150,20,101
35113200?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,106,41,80
818585274344662653?check_in=2025-01-21&check_out=2025-01-23,6,1,4,1,87,46,75
1042017178175652203?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,60,N/A,121
44136429?check_in=2025-01-21&check_out=2025-01-23,7,1,4,1,99,46,75
700807499022977242?check_in=2025-01-21&check_out=2025-01-23,4,2,3,1,92,15,106
46314891?check_in=2025-01-21&check_out=2025-01-23,4,1,3,1,106,32,89
668630486153461076?check_in=2025-01-21&check_out=2025-01-23,7,3,4,2.5,119,65,56
1128236619446892596?check_in=2025-01-21&check_out=2025-01-23,7,3,6,2,125,58,63
1219679284516723909?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,92,2,119
943692597935651584?check_in=2025-01-21&check_out=2025-01-23,3,1,1,1,139,46,75
822386520535363978?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,135,30,91
872398142359028546?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,177,6,115
881324648038751573?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,69,N/A,121
871135933684680661?check_in=2025-01-21&check_out=2025-01-23,3,1,1,1,120,101,20
698395611570183959?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,60,5,116
1117561283559279287?check_in=2025-01-21&check_out=2025-01-23,4,1,1,1,650,24,97
569832220134799247?check_in=2025-01-21&check_out=2025-01-23,6,1,3,2,99,3,118
35531459?check_in=2025-01-21&check_out=2025-01-23,6,1,4,2,99,27,94
994487113598796455?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,95,1,120
49747679?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,123,N/A,121
1075866319230803781?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,174,27,94
19241358?check_in=2025-01-21&check_out=2025-01-23,6,1,4,1,156,6,115
1044942922872784612?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,189,11,110
36109619?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,80,56,65
32953869?check_in=2025-01-21&check_out=2025-01-23,8,3,4,3,175,13,108
999454846661754763?check_in=2025-01-21&check_out=2025-01-23,8,3,6,2.5,172,59,62
41509225?check_in=2025-01-21&check_out=2025-01-23,6,3,3,2,222,16,105
52372813?check_in=2025-01-21&check_out=2025-01-23,2,1,0,1,50,7,114
1244435297605683395?check_in=2025-01-21&check_out=2025-01-23,10,4,5,3,169,4,117
1455305?check_in=2025-01-21&check_out=2025-01-23,6,2,3,2,219,57,64
12157281?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,60,N/A,121
1124708773653487424?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,90,37,84
52703636?check_in=2025-01-21&check_out=2025-01-23,8,1,4,2,112,30,91
1195746449636920436?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,80,65,56
8838298?check_in=2025-01-21&check_out=2025-01-23,6,2,4,2.5,118,48,73
858730766012005883?check_in=2025-01-21&check_out=2025-01-23,6,1,4,2,138,42,79
672945333470784588?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,108,26,95
878436772783470037?check_in=2025-01-21&check_out=2025-01-23,6,1,3,2,121,6,115
1055076494112087071?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,91,10,111
990472792511732830?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,59,N/A,121
740558112308675389?check_in=2025-01-21&check_out=2025-01-23,4,1,3,1,59,5,116
1063298425544032485?check_in=2025-01-21&check_out=2025-01-23,2,1,0,1,80,N/A,121
1259563388044939044?check_in=2025-01-21&check_out=2025-01-23,3,1,1,1,60,15,106
1022490309509889056?check_in=2025-01-21&check_out=2025-01-23,6,3,4,2,196,13,108
1242125910247624341?check_in=2025-01-21&check_out=2025-01-23,10,3,5,2,279,8,113
820941214318575952?check_in=2025-01-21&check_out=2025-01-23,10,3,4,2,172,32,89
33664840?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1.5,65,6,115
824594652042565189?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,50,13,108
1177110032165317968?check_in=2025-01-21&check_out=2025-01-23,6,3,2,2.5,89,28,93
764662593505404807?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,80,63,58
1158865382867544709?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,70,3,118
740037206193880476?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,125,16,105
1138764575978337485?check_in=2025-01-21&check_out=2025-01-23,4,1,3,1,79,2,119
46297474?check_in=2025-01-21&check_out=2025-01-23,4,1,4,1,124,24,97
41546726?check_in=2025-01-21&check_out=2025-01-23,6,2,4,2,125,51,70
6587105?check_in=2025-01-21&check_out=2025-01-23,5,1,2,2,390,6,115
1039078322717912771?check_in=2025-01-21&check_out=2025-01-23,4,1,1,1,165,47,74
625420352229142479?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,45,36,85
948506465034442764?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,53,15,106
1219103876295634631?check_in=2025-01-21&check_out=2025-01-23,5,2,3,1,135,40,81
900644842260881121?check_in=2025-01-21&check_out=2025-01-23,8,3,5,3,633,16,105
1231392659893146003?check_in=2025-01-21&check_out=2025-01-23,4,2,2,2,115,40,81
845093922704155613?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,71,37,84
48146009?check_in=2025-01-21&check_out=2025-01-23,6,1,4,2,109,4,117
817507548125395087?check_in=2025-01-21&check_out=2025-01-23,4,2,3,1,155,25,96
52593252?check_in=2025-01-21&check_out=2025-01-23,5,2,3,2,86,27,94
29435744?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,221,64,57
660230501360040965?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,65,2,119
994863632587921031?check_in=2025-01-21&check_out=2025-01-23,8,3,5,2,275,79,42
1110608805313734490?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,75,N/A,121
1098035449468657989?check_in=2025-01-21&check_out=2025-01-23,6,3,3,2,190,44,77
48068551?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,56,10,111
1082662387499920082?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,67,3,118
16646650?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,86,3,118
958208637129733323?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,115,22,99
49198500?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,59,N/A,121
1172681662217731871?check_in=2025-01-21&check_out=2025-01-23,5,2,3,1,130,53,68
52670716?check_in=2025-01-21&check_out=2025-01-23,6,3,3,2,152,82,39
1146658231469546607?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,90,N/A,121
1182186321658385449?check_in=2025-01-21&check_out=2025-01-23,6,1,1,2,206,1,120
46986074?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,116,64,57
1213024274542589530?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,75,1,120
645594995582947592?check_in=2025-01-21&check_out=2025-01-23,5,1,2,1,105,23,98
43872304?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,95,7,114
1119887145541080708?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,85,8,113
572035798096953813?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,64,88,33
41102023?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,90,27,94
1033982285092248505?check_in=2025-01-21&check_out=2025-01-23,N/A,0,1,0,58,N/A,121
564180734171834080?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,100,5,116
901697682998066139?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,151,10,111
48209344?check_in=2025-01-21&check_out=2025-01-23,7,3,5,2,139,78,43
1249254243317786270?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,65,21,100
641986953991256456?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,80,2,119
52373662?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,64,52,69
37041378?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,109,36,85
1084425301882049941?check_in=2025-01-21&check_out=2025-01-23,8,3,4,2,335,17,104
1095056603642809206?check_in=2025-01-21&check_out=2025-01-23,4,1,1,1,137,2,119
803086702674208127?check_in=2025-01-21&check_out=2025-01-23,N/A,0,1,0,79,20,101
886424615221097304?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,114,N/A,121
1253017858542097801?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,72,N/A,121
958899914975530543?check_in=2025-01-21&check_out=2025-01-23,8,3,5,2,75,9,112
693376944243069799?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,89,37,84
39843478?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,90,37,84
1094952927705802733?check_in=2025-01-21&check_out=2025-01-23,7,3,4,2,153,58,63
1092777480107939321?check_in=2025-01-21&check_out=2025-01-23,8,4,4,3,286,81,40
1211562110634635058?check_in=2025-01-21&check_out=2025-01-23,4,2,2,2,120,9,112
1022269336084025935?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,93,75,46
45402956?check_in=2025-01-21&check_out=2025-01-23,6,2,2,2,140,27,94
46625105?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,107,6,115
28842305?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,100,2,119
950584270670029901?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,63,4,117
564317554613348610?check_in=2025-01-21&check_out=2025-01-23,5,1,3,1,90,78,43
49151760?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,68,4,117
1034006366975528090?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,165,38,83
52808331?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,75,42,79
51234923?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,352,6,115
38483263?check_in=2025-01-21&check_out=2025-01-23,6,3,4,2.5,250,17,104
721621700901474862?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,68,10,111
50748363?check_in=2025-01-21&check_out=2025-01-23,6,2,3,2,249,9,112
1163146408842309989?check_in=2025-01-21&check_out=2025-01-23,6,3,3,2,150,N/A,121
696972787874346988?check_in=2025-01-21&check_out=2025-01-23,4,1,1,1,80,13,108
1173910660836375361?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,119,N/A,121
1011067251777949829?check_in=2025-01-21&check_out=2025-01-23,8,3,3,3,300,8,113
672403086467311827?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,225,13,108
681416015444675645?check_in=2025-01-21&check_out=2025-01-23,4,1,3,1,75,11,110
38583669?check_in=2025-01-21&check_out=2025-01-23,6,3,3,2,220,13,108
49735613?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,75,13,108
46457998?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,95,44,77
770265384232521062?check_in=2025-01-21&check_out=2025-01-23,6,3,3,2.5,219,17,104
1228864963238673769?check_in=2025-01-21&check_out=2025-01-23,6,2,3,2,150,60,61
899994919663187867?check_in=2025-01-21&check_out=2025-01-23,8,2,4,2,120,66,55
53750083?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,145,N/A,121
1262975717172545060?check_in=2025-01-21&check_out=2025-01-23,6,3,4,2,150,N/A,121
39246252?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,111,1,120
53154535?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,47,7,114
19194949?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,115,36,85
1209301853240084723?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,110,N/A,121
1033413104681285002?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,150,6,115
1085575755773923850?check_in=2025-01-21&check_out=2025-01-23,8,2,5,2,220,19,102
45284828?check_in=2025-01-21&check_out=2025-01-23,8,2,5,2,101,14,107
1144176060096837716?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,79,31,90
703747749145089631?check_in=2025-01-21&check_out=2025-01-23,8,2,2,2,119,24,97
709868931021854188?check_in=2025-01-21&check_out=2025-01-23,2,1,2,1,85,N/A,121
968746783067247470?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,100,36,85
886538397698844290?check_in=2025-01-21&check_out=2025-01-23,10,4,6,3,226,57,64
1152399368390899219?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1.5,98,40,81
1110135513703793363?check_in=2025-01-21&check_out=2025-01-23,6,3,4,2,165,78,43
905859487200065226?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,65,74,47
1150668639907257047?check_in=2025-01-21&check_out=2025-01-23,6,1,2,1,156,N/A,121
1190582090574742056?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,75,38,83
1148788613118325477?check_in=2025-01-21&check_out=2025-01-23,N/A,1,0,0,70,34,87
983478121849599228?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,120,13,108
1143608881016857613?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,100,64,57
903664060661349853?check_in=2025-01-21&check_out=2025-01-23,6,2,3,2,200,5,116
51881086?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,97,34,87
17404569?check_in=2025-01-21&check_out=2025-01-23,5,1,2,2,364,28,93
1169536099228338686?check_in=2025-01-21&check_out=2025-01-23,6,3,3,2,107,75,46
39847253?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,65,19,102
923884848086614299?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,207,N/A,121
805644407342140397?check_in=2025-01-21&check_out=2025-01-23,7,2,3,1.5,199,40,81
1203790959520213475?check_in=2025-01-21&check_out=2025-01-23,13,5,10,4,200,68,53
1205843894429057991?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,70,22,99
591531250053822855?check_in=2025-01-21&check_out=2025-01-23,6,3,3,2,99,26,95
49487878?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,125,24,97
604031233435636577?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,133,16,105
1202216454750182436?check_in=2025-01-21&check_out=2025-01-23,7,3,4,2,344,12,109
15814747?check_in=2025-01-21&check_out=2025-01-23,4,1,1,1,86,7,114
1245182284372167048?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,105,1,120
547739741375464087?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,127,N/A,121
1126920797962675150?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,330,27,94
47544831?check_in=2025-01-21&check_out=2025-01-23,6,2,4,2.5,159,22,99
654876298219526816?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,165,11,110
14176561?check_in=2025-01-21&check_out=2025-01-23,4,2,2,2,199,58,63
957421644190414412?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,63,28,93
1253244633315932347?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,37,N/A,121
995783195553785344?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,51,1,120
1255853131711382473?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,92,N/A,121
852415105528985926?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,150,68,53
993590067319697393?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,68,7,114
54243527?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,157,7,114
1176230083124313893?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,164,10,111
48108953?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,58,10,111
1248637848242541895?check_in=2025-01-21&check_out=2025-01-23,N/A,0,1,0,32,35,86
43605971?check_in=2025-01-21&check_out=2025-01-23,5,1,3,1.5,74,66,55
54316998?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,61,73,48
581382608087889803?check_in=2025-01-21&check_out=2025-01-23,4,2,2,2.5,261,66,55
52730601?check_in=2025-01-21&check_out=2025-01-23,5,2,3,1,190,64,57
872453272831121590?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,108,42,79
1226283917608159810?check_in=2025-01-21&check_out=2025-01-23,6,2,4,1.5,110,N/A,121
53607269?check_in=2025-01-21&check_out=2025-01-23,6,2,0,1.5,99,1,120
53446866?check_in=2025-01-21&check_out=2025-01-23,12,5,7,4,171,56,65
1142651578731596844?check_in=2025-01-21&check_out=2025-01-23,4,1,3,1,214,5,116
725329473836257825?check_in=2025-01-21&check_out=2025-01-23,6,1,4,2,99,N/A,121
21980385?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,61,N/A,121
35288599?check_in=2025-01-21&check_out=2025-01-23,6,1,6,1,70,9,112
1014412224075222233?check_in=2025-01-21&check_out=2025-01-23,4,2,2,2,95,52,69
52454879?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,173,35,86
889127093466466600?check_in=2025-01-21&check_out=2025-01-23,4,1,3,1,66,28,93
1244254290523861557?check_in=2025-01-21&check_out=2025-01-23,6,3,4,2,170,40,81
44434858?check_in=2025-01-21&check_out=2025-01-23,6,2,3,1,165,70,51
49497239?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,84,47,74
1213736276139768550?check_in=2025-01-21&check_out=2025-01-23,3,3,4,1,159,N/A,121
1197880114436577519?check_in=2025-01-21&check_out=2025-01-23,6,2,3,2,170,55,66
1178374928593893089?check_in=2025-01-21&check_out=2025-01-23,12,4,7,3,278,66,55
751605943087354843?check_in=2025-01-21&check_out=2025-01-23,10,5,5,3,109,55,66
887806182713449369?check_in=2025-01-21&check_out=2025-01-23,4,1,2,1,101,4,117
882279243869208009?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,167,71,50
662523024132119684?check_in=2025-01-21&check_out=2025-01-23,5,2,4,1,105,10,111
1217441521952276407?check_in=2025-01-21&check_out=2025-01-23,12,3,6,3,160,36,79
1126023918947320875?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,81,N/A,121
29924754?check_in=2025-01-21&check_out=2025-01-23,8,3,3,2,359,53,68
991317004819104282?check_in=2025-01-21&check_out=2025-01-23,3,1,1,1,68,2,119
584019433718071464?check_in=2025-01-21&check_out=2025-01-23,6,3,4,1,99,26,95
6837500?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,75,43,78
1132219153722193193?check_in=2025-01-21&check_out=2025-01-23,3,1,2,1,144,22,99
41433672?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,70,N/A,121
709653763991498425?check_in=2025-01-21&check_out=2025-01-23,4,2,2,1,110,26,95
33556159?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,95,2,119
801034658507243467?check_in=2025-01-21&check_out=2025-01-23,5,2,4,1,115,9,112
48157521?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,114,21,100
1161233090225842253?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,86,87,34
834155006518744851?check_in=2025-01-21&check_out=2025-01-23,2,1,1,1,62,4,117
